Weekly_Sales,Store,Unemployment,Fuel_Price,CPI,Week,Temperature,Month,Year
410804.39,3,6.034,3.601,226.9239785,41,70.31,10,2012
424513.08,3,6.034,3.594,226.9688442,42,73.44,10,2012
405432.7,3,6.034,3.506,226.9873637,43,74.66,10,2012
2135143.87,4,8.623,2.598,126.4420645,5,43.76,2,2010
2188307.39,4,8.623,2.573,126.4962581,6,28.84,2,2010
2049860.26,4,8.623,2.54,126.5262857,7,36.45,2,2010
1925728.84,4,8.623,2.59,126.5522857,8,41.36,2,2010
1971057.44,4,8.623,2.654,126.5782857,9,43.49,3,2010
1894324.09,4,8.623,2.704,126.6042857,10,49.63,3,2010
1897429.36,4,8.623,2.743,126.6066452,11,55.19,3,2010
1762539.3,4,8.623,2.752,126.6050645,12,39.91,3,2010
1979247.12,4,7.896,2.74,126.6034839,13,48.77,4,2010
1818452.72,4,7.896,2.773,126.6019032,14,54.16,4,2010
1851519.69,4,7.896,2.81,126.5621,15,56.23,4,2010
1802677.9,4,7.896,2.805,126.4713333,16,56.87,4,2010
1817273.28,4,7.896,2.787,126.3805667,17,53.04,4,2010
2000626.14,4,7.896,2.836,126.2898,18,56.77,5,2010
1875597.28,4,7.896,2.845,126.2085484,19,62.35,5,2010
1903752.6,4,7.896,2.82,126.1843871,20,67.4,5,2010
1857533.7,4,7.896,2.756,126.1602258,21,67.73,5,2010
1903290.58,4,7.896,2.701,126.1360645,22,70.83,6,2010
1870619.23,4,7.896,2.668,126.1119032,23,78.45,6,2010
1929736.35,4,7.896,2.635,126.114,24,81.53,6,2010
1846651.95,4,7.896,2.654,126.1266,25,81.1,6,2010
1881337.21,4,7.372,2.668,126.1392,26,73.66,7,2010
1812208.22,4,7.372,2.637,126.1518,27,80.35,7,2010
1898427.66,4,7.372,2.621,126.1498065,28,78.53,7,2010
1848426.78,4,7.372,2.612,126.1283548,29,79.78,7,2010
1796637.61,4,7.372,2.65,126.1069032,30,80.7,7,2010
1907638.58,4,7.372,2.64,126.0854516,31,76.53,8,2010
2007050.75,4,7.372,2.698,126.064,32,78.08,8,2010
1997181.09,4,7.372,2.671,126.0766452,33,78.83,8,2010
1848403.92,4,7.372,2.621,126.0892903,34,74.44,8,2010
1935857.58,4,7.372,2.584,126.1019355,35,76.8,9,2010
1865820.81,4,7.372,2.574,126.1145806,36,73.54,9,2010
1899959.61,4,7.372,2.594,126.1454667,37,64.91,9,2010
1810684.68,4,7.372,2.642,126.1900333,38,60.96,9,2010
1842821.02,4,7.127,2.619,126.2346,39,63.96,10,2010
1951494.85,4,7.127,2.645,126.2791667,40,67.73,10,2010
1867345.09,4,7.127,2.732,126.3266774,41,62.03,10,2010
1927610.06,4,7.127,2.736,126.3815484,42,64.17,10,2010
1933333.0,4,7.127,2.718,126.4364194,43,56.94,10,2010
2013115.79,4,7.127,2.699,126.4912903,44,51.6,11,2010
1999794.26,4,7.127,2.741,126.5461613,45,52.65,11,2010
2097809.4,4,7.127,2.78,126.6072,46,48.05,11,2010
2789469.45,4,7.127,2.752,126.6692667,47,48.08,11,2010
2102530.17,4,7.127,2.727,126.7313333,48,46.4,12,2010
2302504.86,4,7.127,2.86,126.7934,49,42.4,12,2010
2740057.14,4,7.127,2.884,126.8794839,50,46.57,12,2010
3526713.39,4,7.127,2.887,126.9835806,51,43.21,12,2010
1794868.74,4,7.127,2.955,127.0876774,52,38.09,12,2010
1862476.27,4,6.51,2.98,127.1917742,1,39.34,1,2011
1865502.46,4,6.51,2.992,127.3009355,2,31.6,1,2011
1886393.94,4,6.51,3.017,127.4404839,3,38.34,1,2011
1814240.85,4,6.51,3.022,127.5800323,4,40.6,1,2011
2119086.04,4,6.51,2.996,127.7195806,5,34.61,2,2011
2187847.29,4,6.51,3.033,127.859129,6,33.29,2,2011
2316495.56,4,6.51,3.058,127.99525,7,48.17,2,2011
2078094.69,4,6.51,3.087,128.13,8,49.0,2,2011
2103455.75,4,6.51,3.305,128.26475,9,46.56,3,2011
2039818.41,4,6.51,3.461,128.3995,10,50.93,3,2011
2116475.38,4,6.51,3.495,128.5121935,11,51.86,3,2011
1944164.32,4,6.51,3.48,128.6160645,12,59.1,3,2011
1900246.47,4,5.946,3.521,128.7199355,13,56.99,4,2011
2074953.46,4,5.946,3.605,128.8238065,14,62.61,4,2011
1960587.76,4,5.946,3.724,128.9107333,15,62.34,4,2011
2220600.76,4,5.946,3.781,128.9553,16,68.8,4,2011
1878167.44,4,5.946,3.781,128.9998667,17,64.22,4,2011
2063682.76,4,5.946,3.866,129.0444333,18,63.41,5,2011
2002362.37,4,5.946,3.872,129.089,19,70.65,5,2011
2015563.48,4,5.946,3.881,129.0756774,20,70.49,5,2011
1986597.95,4,5.946,3.771,129.0623548,21,73.65,5,2011
2065377.15,4,5.946,3.683,129.0490323,22,78.26,6,2011
2073951.38,4,5.946,3.64,129.0357097,23,80.05,6,2011
2141210.62,4,5.946,3.618,129.0432,24,83.51,6,2011
2008344.92,4,5.946,3.57,129.0663,25,81.85,6,2011
2051533.53,4,5.644,3.504,129.0894,26,84.54,7,2011
2066541.86,4,5.644,3.469,129.1125,27,84.59,7,2011
2049046.95,4,5.644,3.563,129.1338387,28,83.27,7,2011
2036231.39,4,5.644,3.627,129.1507742,29,82.84,7,2011
1989674.07,4,5.644,3.659,129.1677097,30,84.36,7,2011
2160057.39,4,5.644,3.662,129.1846452,31,86.09,8,2011
2105668.74,4,5.644,3.617,129.2015806,32,82.98,8,2011
2232892.1,4,5.644,3.55,129.2405806,33,82.77,8,2011
1988490.21,4,5.644,3.523,129.2832581,34,81.47,8,2011
2078420.31,4,5.644,3.533,129.3259355,35,77.99,9,2011
2093139.01,4,5.644,3.554,129.3686129,36,73.34,9,2011
2075577.33,4,5.644,3.532,129.4306,37,72.76,9,2011
2031406.41,4,5.644,3.473,129.5183333,38,69.23,9,2011
1929486.63,4,5.644,3.371,129.6060667,39,72.15,9,2011
2166737.65,4,5.143,3.299,129.6938,40,65.79,10,2011
2074548.85,4,5.143,3.283,129.7706452,41,63.75,10,2011
2207742.13,4,5.143,3.361,129.7821613,42,64.79,10,2011
2151659.59,4,5.143,3.362,129.7936774,43,55.31,10,2011
2281217.31,4,5.143,3.322,129.8051935,44,49.86,11,2011
2203028.96,4,5.143,3.286,129.8167097,45,47.12,11,2011
2243946.59,4,5.143,3.294,129.8268333,46,50.44,11,2011
3004702.33,4,5.143,3.225,129.8364,47,47.96,11,2011
2180999.26,4,5.143,3.176,129.8459667,48,38.71,12,2011
2508955.24,4,5.143,3.153,129.8555333,49,31.64,12,2011
2771397.17,4,5.143,3.149,129.8980645,50,36.44,12,2011
3676388.98,4,5.143,3.103,129.9845484,51,35.92,12,2011
2007105.86,4,5.143,3.119,130.0710323,52,36.89,12,2011
2047766.07,4,4.607,3.158,130.1575161,1,38.64,1,2012
1941676.61,4,4.607,3.263,130.244,2,34.41,1,2012
2005097.76,4,4.607,3.273,130.2792258,3,42.09,1,2012
1928720.51,4,4.607,3.29,130.3144516,4,40.31,1,2012
2173373.91,4,4.607,3.354,130.3496774,5,41.81,2,2012
2374660.64,4,4.607,3.411,130.3849032,6,33.0,2,2012
2427640.17,4,4.607,3.493,130.4546207,7,34.19,2,2012
2226662.17,4,4.607,3.541,130.5502069,8,41.31,2,2012
2206319.9,4,4.607,3.619,130.6457931,9,50.38,3,2012
2202450.81,4,4.607,3.667,130.7413793,10,53.63,3,2012
2214967.44,4,4.607,3.707,130.8261935,11,59.81,3,2012
2091592.54,4,4.607,3.759,130.8966452,12,59.07,3,2012
2089381.77,4,4.607,3.82,130.9670968,13,72.63,3,2012
2470206.13,4,4.308,3.864,131.0375484,14,67.69,4,2012
2105301.39,4,4.308,3.881,131.108,15,68.69,4,2012
2144336.89,4,4.308,3.864,131.1173333,16,68.6,4,2012
2064065.66,4,4.308,3.81,131.1266667,17,76.47,4,2012
2196968.33,4,4.308,3.747,131.136,18,80.14,5,2012
2127661.17,4,4.308,3.685,131.1453333,19,67.64,5,2012
2207214.81,4,4.308,3.62,131.0983226,20,68.43,5,2012
2154137.67,4,4.308,3.551,131.0287742,21,77.47,5,2012
2179360.94,4,4.308,3.483,130.9592258,22,77.41,6,2012
2245257.18,4,4.308,3.433,130.8896774,23,78.11,6,2012
2234190.93,4,4.308,3.372,130.8295333,24,80.94,6,2012
2197299.65,4,4.308,3.329,130.7929,25,81.63,6,2012
2128362.92,4,4.308,3.257,130.7562667,26,84.23,6,2012
2224499.28,4,4.077,3.187,130.7196333,27,80.37,7,2012
2100252.61,4,4.077,3.224,130.683,28,76.86,7,2012
2175563.69,4,4.077,3.263,130.7012903,29,79.14,7,2012
2048613.65,4,4.077,3.356,130.7195806,30,81.06,7,2012
2174514.13,4,4.077,3.374,130.737871,31,83.86,8,2012
2193367.69,4,4.077,3.476,130.7561613,32,83.21,8,2012
2283540.3,4,4.077,3.552,130.7909677,33,81.41,8,2012
2125241.68,4,4.077,3.61,130.8381613,34,75.76,8,2012
2081181.35,4,4.077,3.646,130.8853548,35,76.47,8,2012
2125104.72,4,4.077,3.709,130.9325484,36,82.09,9,2012
2117854.6,4,4.077,3.706,130.9776667,37,68.2,9,2012
2119438.53,4,4.077,3.721,131.0103333,38,68.97,9,2012
2027620.23,4,4.077,3.666,131.043,39,71.74,9,2012
2209835.43,4,3.879,3.62,131.0756667,40,63.07,10,2012
2133026.07,4,3.879,3.603,131.1083333,41,57.11,10,2012
2097266.85,4,3.879,3.61,131.1499677,42,64.46,10,2012
2149594.46,4,3.879,3.514,131.1930968,43,63.64,10,2012
317173.1,5,6.566,2.572,211.6539716,5,39.7,2,2010
311825.7,5,6.566,2.548,211.8004698,6,39.81,2,2010
303447.57,5,6.566,2.514,211.8471283,7,41.14,2,2010
270281.63,5,6.566,2.561,211.8771468,8,46.7,2,2010
288855.71,5,6.566,2.625,211.9071653,9,48.89,3,2010
297293.59,5,6.566,2.667,211.9371839,10,58.5,3,2010
281706.41,5,6.566,2.72,211.770897,11,55.46,3,2010
273282.97,5,6.566,2.732,211.5718925,12,52.47,3,2010
331406.0,5,6.465,2.719,211.372888,13,63.18,4,2010
328020.49,5,6.465,2.77,211.1738835,14,65.19,4,2010
306858.69,5,6.465,2.808,211.0388528,15,65.3,4,2010
288839.73,5,6.465,2.795,210.9891204,16,65.13,4,2010
298697.84,5,6.465,2.78,210.939388,17,67.53,4,2010
333522.6,5,6.465,2.835,210.8896556,18,71.53,5,2010
296673.77,5,6.465,2.854,210.8872772,19,74.79,5,2010
301615.49,5,6.465,2.826,211.169023,20,75.2,5,2010
310013.11,5,6.465,2.759,211.4507688,21,79.81,5,2010
337825.89,5,6.465,2.705,211.7325146,22,79.54,6,2010
296641.91,5,6.465,2.668,212.0142605,23,80.7,6,2010
313795.6,5,6.465,2.637,212.0119769,24,83.91,6,2010
295257.3,5,6.465,2.653,211.8960815,25,83.72,6,2010
305993.27,5,6.496,2.669,211.7801861,26,81.25,7,2010
291808.87,5,6.496,2.642,211.6642907,27,81.14,7,2010
280701.7,5,6.496,2.623,211.6561123,28,83.98,7,2010
274742.63,5,6.496,2.608,211.7915565,29,83.66,7,2010
268929.03,5,6.496,2.64,211.9270006,30,82.46,7,2010
303043.02,5,6.496,2.627,212.0624447,31,86.1,8,2010
286477.35,5,6.496,2.692,212.1978889,32,87.41,8,2010
287205.38,5,6.496,2.664,212.1608984,33,87.71,8,2010
288519.75,5,6.496,2.619,212.123908,34,87.05,8,2010
323798.0,5,6.496,2.577,212.0869176,35,84.06,9,2010
306533.08,5,6.496,2.565,212.0499271,36,79.86,9,2010
282558.65,5,6.496,2.582,212.0769346,37,82.28,9,2010
293131.58,5,6.496,2.624,212.1519404,38,78.53,9,2010
283178.12,5,6.768,2.603,212.2269463,39,71.1,10,2010
290494.85,5,6.768,2.633,212.3019522,40,64.99,10,2010
280681.2,5,6.768,2.72,212.3691867,41,68.11,10,2010
284988.27,5,6.768,2.725,212.4169928,42,70.96,10,2010
278031.81,5,6.768,2.716,212.464799,43,70.58,10,2010
325310.3,5,6.768,2.689,212.5126051,44,58.88,11,2010
301827.36,5,6.768,2.728,212.5604113,45,62.37,11,2010
297384.81,5,6.768,2.771,212.445487,46,52.52,11,2010
488362.61,5,6.768,2.735,212.303441,47,66.15,11,2010
344490.88,5,6.768,2.708,212.1613951,48,51.31,12,2010
352811.53,5,6.768,2.843,212.0193491,49,48.27,12,2010
367801.19,5,6.768,2.869,211.9580815,50,51.61,12,2010
466010.25,5,6.768,2.886,211.9573978,51,55.01,12,2010
298180.18,5,6.768,2.943,211.9567142,52,49.79,12,2010
286347.26,5,6.634,2.976,211.9560305,1,48.3,1,2011
260636.71,5,6.634,2.983,212.008514,2,37.74,1,2011
275313.34,5,6.634,3.016,212.3800012,3,45.41,1,2011
279088.39,5,6.634,3.01,212.7514884,4,44.5,1,2011
329613.2,5,6.634,2.989,213.1229755,5,41.67,2,2011
311590.54,5,6.634,3.022,213.4944627,6,38.25,2,2011
356622.61,5,6.634,3.045,213.8068304,7,58.83,2,2011
294659.5,5,6.634,3.065,214.0955503,8,63.35,2,2011
329033.66,5,6.634,3.288,214.3842702,9,60.35,3,2011
293098.1,5,6.634,3.459,214.6729901,10,55.74,3,2011
312177.67,5,6.634,3.488,214.9257339,11,64.31,3,2011
294732.5,5,6.634,3.473,215.1640872,12,70.71,3,2011
314316.55,5,6.489,3.524,215.4024406,13,61.5,4,2011
307333.62,5,6.489,3.622,215.6407939,14,69.64,4,2011
307913.58,5,6.489,3.743,215.8592673,15,72.02,4,2011
328415.44,5,6.489,3.807,216.0280407,16,74.34,4,2011
307291.56,5,6.489,3.81,216.1968142,17,74.75,4,2011
322904.68,5,6.489,3.906,216.3655877,18,66.27,5,2011
290930.01,5,6.489,3.899,216.5343611,19,77.38,5,2011
299614.33,5,6.489,3.907,216.3023847,20,71.37,5,2011
297149.69,5,6.489,3.786,216.0704083,21,80.14,5,2011
329183.92,5,6.489,3.699,215.8384319,22,83.81,6,2011
304984.14,5,6.489,3.648,215.6064555,23,83.61,6,2011
304811.82,5,6.489,3.637,215.560463,24,86.84,6,2011
302881.64,5,6.489,3.594,215.6539583,25,84.76,6,2011
327093.89,5,6.529,3.524,215.7474537,26,85.81,7,2011
310804.93,5,6.529,3.48,215.8409491,27,86.64,7,2011
283248.62,5,6.529,3.575,215.9250696,28,88.64,7,2011
292539.73,5,6.529,3.651,215.985753,29,86.97,7,2011
275142.17,5,6.529,3.682,216.0464364,30,89.42,7,2011
317738.56,5,6.529,3.684,216.1071198,31,91.07,8,2011
289886.16,5,6.529,3.638,216.1678032,32,90.16,8,2011
303643.84,5,6.529,3.554,216.2311855,33,89.35,8,2011
310338.17,5,6.529,3.523,216.2950176,34,89.18,8,2011
315645.53,5,6.529,3.533,216.3588498,35,90.38,9,2011
321110.22,5,6.529,3.546,216.4226819,36,79.04,9,2011
278529.71,5,6.529,3.526,216.6033083,37,83.55,9,2011
291024.98,5,6.529,3.467,216.9396605,38,78.01,9,2011
292315.38,5,6.529,3.355,217.2760127,39,81.16,9,2011
309111.47,5,6.3,3.285,217.6123648,40,71.64,10,2011
286117.72,5,6.3,3.274,217.9237458,41,72.36,10,2011
306069.18,5,6.3,3.353,218.0852999,42,66.9,10,2011
307035.11,5,6.3,3.372,218.2468539,43,69.27,10,2011
353652.23,5,6.3,3.332,218.408408,44,56.71,11,2011
311906.7,5,6.3,3.297,218.5699621,45,60.71,11,2011
307944.37,5,6.3,3.308,218.793912,46,64.33,11,2011
507900.07,5,6.3,3.236,219.0428204,47,61.93,11,2011
376225.61,5,6.3,3.172,219.2917287,48,51.14,12,2011
367433.77,5,6.3,3.158,219.540637,49,44.12,12,2011
379530.3,5,6.3,3.159,219.7596266,50,54.42,12,2011
458562.24,5,6.3,3.112,219.9387246,51,50.33,12,2011
349624.88,5,6.3,3.129,220.1178226,52,45.62,12,2011
312078.71,5,5.943,3.157,220.2969205,1,50.21,1,2012
291454.52,5,5.943,3.261,220.4760185,2,48.86,1,2012
287523.98,5,5.943,3.268,220.5694104,3,54.65,1,2012
295974.22,5,5.943,3.29,220.6628023,4,54.63,1,2012
333948.0,5,5.943,3.36,220.7561941,5,57.35,2,2012
349239.88,5,5.943,3.409,220.849586,6,48.57,2,2012
356427.98,5,5.943,3.51,221.0106341,7,48.25,2,2012
312220.47,5,5.943,3.555,221.2224243,8,57.75,2,2012
359206.21,5,5.943,3.63,221.4342146,9,60.66,3,2012
347295.6,5,5.943,3.669,221.6460048,10,57.69,3,2012
339392.54,5,5.943,3.734,221.7989713,11,63.55,3,2012
321299.99,5,5.943,3.787,221.8735063,12,64.44,3,2012
331318.73,5,5.943,3.845,221.9480412,13,67.76,3,2012
402985.7,5,5.801,3.891,222.0225762,14,70.4,4,2012
351832.03,5,5.801,3.891,222.0971111,15,70.56,4,2012
330063.06,5,5.801,3.877,222.1512315,16,67.33,4,2012
324839.74,5,5.801,3.814,222.2053519,17,68.96,4,2012
360932.69,5,5.801,3.749,222.2594722,18,77.1,5,2012
333870.52,5,5.801,3.688,222.3135926,19,73.45,5,2012
336189.66,5,5.801,3.63,222.330443,20,70.45,5,2012
341994.48,5,5.801,3.561,222.3323853,21,78.23,5,2012
359867.8,5,5.801,3.501,222.3343277,22,79.72,6,2012
341704.59,5,5.801,3.452,222.33627,23,81.02,6,2012
327383.64,5,5.801,3.393,222.3492901,24,81.64,6,2012
325041.68,5,5.801,3.346,222.3900046,25,80.57,6,2012
329658.1,5,5.801,3.286,222.4307191,26,87.08,6,2012
341214.43,5,5.603,3.227,222.4714336,27,82.35,7,2012
316203.64,5,5.603,3.256,222.5121481,28,80.78,7,2012
321205.12,5,5.603,3.311,222.5209358,29,81.05,7,2012
306827.36,5,5.603,3.407,222.5297234,30,85.06,7,2012
324195.17,5,5.603,3.417,222.5385111,31,86.91,8,2012
306759.7,5,5.603,3.494,222.5472987,32,86.96,8,2012
314014.18,5,5.603,3.571,222.6276753,33,87.52,8,2012
320831.36,5,5.603,3.62,222.7617437,34,79.45,8,2012
344642.01,5,5.603,3.638,222.8958121,35,84.25,8,2012
350648.91,5,5.603,3.73,223.0298805,36,86.3,9,2012
299800.67,5,5.603,3.717,223.1734167,37,76.65,9,2012
307306.76,5,5.603,3.721,223.3737593,38,71.09,9,2012
310141.68,5,5.603,3.666,223.5741019,39,78.33,9,2012
343048.29,5,5.422,3.617,223.7744444,40,71.17,10,2012
325345.41,5,5.422,3.601,223.974787,41,66.24,10,2012
313358.15,5,5.422,3.594,224.0192873,42,69.17,10,2012
319550.77,5,5.422,3.506,224.0378139,43,71.7,10,2012
1652635.1,6,7.259,2.572,212.6223518,5,40.43,2,2010
1606283.86,6,7.259,2.548,212.7700425,6,40.57,2,2010
1567138.07,6,7.259,2.514,212.8161546,7,43.58,2,2010
1432953.21,6,7.259,2.561,212.845337,8,47.1,2,2010
1601348.82,6,7.259,2.625,212.8745193,9,49.63,3,2010
1558621.36,6,7.259,2.667,212.9037017,10,58.82,3,2010
1693058.91,6,7.259,2.72,212.7351935,11,56.55,3,2010
1472033.38,6,7.259,2.732,212.533737,12,53.74,3,2010
1770333.9,6,7.092,2.719,212.3322805,13,64.94,4,2010
1667181.82,6,7.092,2.77,212.1308239,14,66.15,4,2010
1519846.36,6,7.092,2.808,211.9942765,15,65.68,4,2010
1540435.99,6,7.092,2.795,211.9442745,16,64.11,4,2010
1498080.16,6,7.092,2.78,211.8942725,17,68.91,4,2010
1619920.04,6,7.092,2.835,211.8442706,18,73.68,5,2010
1524059.4,6,7.092,2.854,211.8421769,19,74.95,5,2010
1531938.44,6,7.092,2.826,212.1275324,20,74.8,5,2010
1644470.66,6,7.092,2.759,212.412888,21,78.89,5,2010
1857380.09,6,7.092,2.705,212.6982436,22,79.44,6,2010
1685652.35,6,7.092,2.668,212.9835992,23,81.81,6,2010
1677248.24,6,7.092,2.637,212.9813843,24,83.89,6,2010
1640681.88,6,7.092,2.653,212.8641412,25,84.2,6,2010
1759777.25,6,6.973,2.669,212.746898,26,80.34,7,2010
1690317.99,6,6.973,2.642,212.6296549,27,80.93,7,2010
1560120.8,6,6.973,2.623,212.6212163,28,83.75,7,2010
1585240.92,6,6.973,2.608,212.7578505,29,83.9,7,2010
1532308.78,6,6.973,2.64,212.8944846,30,81.37,7,2010
1633241.59,6,6.973,2.627,213.0311188,31,86.61,8,2010
1547654.98,6,6.973,2.692,213.1677529,32,86.83,8,2010
1539930.5,6,6.973,2.664,213.1291427,33,87.36,8,2010
1450766.12,6,6.973,2.619,213.0905324,34,85.71,8,2010
1510925.32,6,6.973,2.577,213.0519222,35,82.15,9,2010
1424225.44,6,6.973,2.565,213.013312,36,78.78,9,2010
1308537.75,6,6.973,2.582,213.0398643,37,81.78,9,2010
1275591.84,6,6.973,2.624,213.1152886,38,76.49,9,2010
1328468.89,6,7.007,2.603,213.1907129,39,70.69,10,2010
1360317.9,6,7.007,2.633,213.2661373,40,65.21,10,2010
1344580.92,6,7.007,2.72,213.3337977,41,68.93,10,2010
1332716.53,6,7.007,2.725,213.3820486,42,70.97,10,2010
1385323.7,6,7.007,2.716,213.4302994,43,70.39,10,2010
1505442.15,6,7.007,2.689,213.4785503,44,59.9,11,2010
1495536.46,6,7.007,2.728,213.5268011,45,62.11,11,2010
1518841.45,6,7.007,2.771,213.4107412,46,52.99,11,2010
2267452.4,6,7.007,2.735,213.2672961,47,65.79,11,2010
1677067.24,6,7.007,2.708,213.123851,48,52.3,12,2010
1834737.58,6,7.007,2.843,212.9804059,49,48.46,12,2010
2090268.95,6,7.007,2.869,212.918049,50,52.24,12,2010
2727575.18,6,7.007,2.886,212.9165082,51,55.07,12,2010
1464050.02,6,7.007,2.943,212.9149674,52,49.14,12,2010
1350441.68,6,6.858,2.976,212.9134266,1,47.78,1,2011
1306194.55,6,6.858,2.983,212.9655882,2,38.37,1,2011
1261253.18,6,6.858,3.016,213.3399647,3,46.2,1,2011
1287034.7,6,6.858,3.01,213.7143412,4,44.98,1,2011
1514999.17,6,6.858,2.989,214.0887176,5,40.59,2,2011
1486920.17,6,6.858,3.022,214.4630941,6,39.38,2,2011
1572117.54,6,6.858,3.045,214.7775231,7,59.61,2,2011
1422600.43,6,6.858,3.065,215.0679731,8,62.86,2,2011
1502617.99,6,6.858,3.288,215.3584231,9,60.45,3,2011
1494497.39,6,6.858,3.459,215.6488731,10,57.71,3,2011
1685375.47,6,6.858,3.488,215.9035078,11,65.07,3,2011
1438465.81,6,6.858,3.473,216.1438163,12,70.83,3,2011
1459276.77,6,6.855,3.524,216.3841249,13,62.25,4,2011
1534594.0,6,6.855,3.622,216.6244334,14,70.35,4,2011
1448797.02,6,6.855,3.743,216.8446627,15,73.17,4,2011
1639358.93,6,6.855,3.807,217.0146941,16,74.24,4,2011
1479249.9,6,6.855,3.81,217.1847255,17,75.27,4,2011
1504651.57,6,6.855,3.906,217.3547569,18,65.42,5,2011
1453185.65,6,6.855,3.899,217.5247882,19,76.95,5,2011
1382783.83,6,6.855,3.907,217.2896095,20,72.01,5,2011
1523979.11,6,6.855,3.786,217.0544307,21,80.83,5,2011
1705506.29,6,6.855,3.699,216.819252,22,84.01,6,2011
1598643.65,6,6.855,3.648,216.5840732,23,84.49,6,2011
1622150.33,6,6.855,3.637,216.5371616,24,87.08,6,2011
1543365.9,6,6.855,3.594,216.6314502,25,85.51,6,2011
1694551.15,6,6.925,3.524,216.7257388,26,87.0,7,2011
1709373.62,6,6.925,3.48,216.8200275,27,88.36,7,2011
1526801.24,6,6.925,3.575,216.9044732,28,88.93,7,2011
1526506.08,6,6.925,3.651,216.964312,29,88.06,7,2011
1483991.05,6,6.925,3.682,217.0241507,30,90.22,7,2011
1601584.57,6,6.925,3.684,217.0839894,31,91.46,8,2011
1484995.38,6,6.925,3.638,217.1438281,32,90.49,8,2011
1493544.04,6,6.925,3.554,217.2069662,33,89.26,8,2011
1420405.41,6,6.925,3.523,217.2706543,34,90.07,8,2011
1481618.74,6,6.925,3.533,217.3343423,35,91.22,9,2011
1483574.38,6,6.925,3.546,217.3980304,36,80.21,9,2011
1351407.79,6,6.925,3.526,217.5797506,37,84.94,9,2011
1336044.75,6,6.925,3.467,217.9188471,38,78.49,9,2011
1307551.92,6,6.925,3.355,218.2579435,39,82.51,9,2011
1481739.2,6,6.551,3.285,218.59704,40,74.1,10,2011
1386520.99,6,6.551,3.274,218.9109844,41,71.24,10,2011
1417922.37,6,6.551,3.353,219.0740167,42,68.53,10,2011
1419445.12,6,6.551,3.372,219.237049,43,69.51,10,2011
1523420.38,6,6.551,3.332,219.4000812,44,58.54,11,2011
1536176.54,6,6.551,3.297,219.5631135,45,61.33,11,2011
1524390.07,6,6.551,3.308,219.7897137,46,63.89,11,2011
2249811.55,6,6.551,3.236,220.0417412,47,62.78,11,2011
1688531.34,6,6.551,3.172,220.2937686,48,51.18,12,2011
1903385.14,6,6.551,3.158,220.5457961,49,43.64,12,2011
2034695.56,6,6.551,3.159,220.7671856,50,53.27,12,2011
2644633.02,6,6.551,3.112,220.9477245,51,49.45,12,2011
1598080.52,6,6.551,3.129,221.1282634,52,46.8,12,2011
1395339.71,6,6.132,3.157,221.3088023,1,50.82,1,2012
1344243.17,6,6.132,3.261,221.4893412,2,48.33,1,2012
1326255.7,6,6.132,3.268,221.5831306,3,55.37,1,2012
1315610.66,6,6.132,3.29,221.6769199,4,53.95,1,2012
1496305.78,6,6.132,3.36,221.7707093,5,57.45,2,2012
1620603.92,6,6.132,3.409,221.8644987,6,48.58,2,2012
1632616.09,6,6.132,3.51,222.026359,7,49.03,2,2012
1465187.71,6,6.132,3.555,222.2392726,8,59.17,2,2012
1550385.65,6,6.132,3.63,222.4521862,9,60.32,3,2012
1569304.4,6,6.132,3.669,222.6650998,10,57.89,3,2012
1748010.29,6,6.132,3.734,222.8186603,11,62.8,3,2012
1495143.62,6,6.132,3.787,222.8930835,12,63.71,3,2012
1508933.26,6,6.132,3.845,222.9675066,13,67.91,3,2012
1840131.19,6,5.964,3.891,223.0419298,14,71.6,4,2012
1616394.45,6,5.964,3.891,223.1163529,15,71.29,4,2012
1456073.24,6,5.964,3.877,223.17092,16,68.64,4,2012
1456221.1,6,5.964,3.814,223.2254871,17,71.5,4,2012
1543461.12,6,5.964,3.749,223.2800541,18,77.66,5,2012
1517075.67,6,5.964,3.688,223.3346212,19,72.66,5,2012
1513635.64,6,5.964,3.63,223.3511928,20,70.5,5,2012
1603793.42,6,5.964,3.561,223.3525662,21,78.47,5,2012
1681121.38,6,5.964,3.501,223.3539397,22,80.39,6,2012
1696619.52,6,5.964,3.452,223.3553131,23,80.5,6,2012
1642247.48,6,5.964,3.393,223.3680933,24,82.1,6,2012
1618272.25,6,5.964,3.346,223.4093906,25,81.2,6,2012
1648863.46,6,5.964,3.286,223.4506878,26,87.35,6,2012
1876359.39,6,5.668,3.227,223.4919851,27,82.95,7,2012
1588142.26,6,5.668,3.256,223.5332824,28,80.27,7,2012
1574361.97,6,5.668,3.311,223.5424501,29,81.57,7,2012
1513229.16,6,5.668,3.407,223.5516178,30,85.78,7,2012
1627274.93,6,5.668,3.417,223.5607856,31,87.55,8,2012
1588380.73,6,5.668,3.494,223.5699533,32,87.04,8,2012
1543049.52,6,5.668,3.571,223.6510224,33,87.53,8,2012
1501095.49,6,5.668,3.62,223.7860175,34,79.03,8,2012
1577439.81,6,5.668,3.638,223.9210125,35,83.58,8,2012
1608077.01,6,5.668,3.73,224.0560076,36,86.33,9,2012
1375166.86,6,5.668,3.717,224.2004678,37,76.41,9,2012
1425603.65,6,5.668,3.721,224.4017192,38,70.81,9,2012
1369131.46,6,5.668,3.666,224.6029706,39,77.82,9,2012
1518177.71,6,5.329,3.617,224.804222,40,70.84,10,2012
